rs_tx	gene	tx_recovery	gene_recovery	perc_recovery
NM_001143991	WRAP53	1	1.0	100.0
NM_018081	WRAP53	1	1.0	100.0
NM_001143992	WRAP53	1	1.0	100.0
NM_001005271	CHD3	20	21.0	95.23809523809523
NM_001005273	CHD3	20	21.0	95.23809523809523
NM_005852	CHD3	20	21.0	95.23809523809523
NM_000180	GUCY2D	27	32.0	84.375
NM_001139	ALOX12B	17	19.0	89.47368421052632
NM_001165960	ALOXE3	14	16.0	87.5
NM_021628	ALOXE3	14	16.0	87.5
NM_001369446	ALOXE3	14	16.0	87.5
NM_032580	HES7	2	2.0	100.0
NM_001165967	HES7	2	2.0	100.0
NR_147092	TMEM107	5	8.0	62.5
NM_001351280	TMEM107	6	8.0	75.0
NM_001351279	TMEM107	7	8.0	87.5
NM_183065	TMEM107	7	8.0	87.5
NM_001351278	TMEM107	7	8.0	87.5
NM_032354	TMEM107	7	8.0	87.5
NR_033294	SNORD118	3		
NR_132731	AURKB	1	1.0	100.0
NR_132730	AURKB	1	1.0	100.0
NM_001313951	AURKB	1	1.0	100.0
NM_001313955	AURKB	1	1.0	100.0
NM_001256834	AURKB	1	1.0	100.0
NM_001313952	AURKB	1	1.0	100.0
NM_001313950	AURKB	1	1.0	100.0
NM_001313953	AURKB	1	1.0	100.0
NM_004217	AURKB	1	1.0	100.0
NM_001313954	AURKB	1	1.0	100.0
NM_001284526	AURKB	1	1.0	100.0
NR_046431	CTC1	16	18.0	88.88888888888889
NM_025099	CTC1	17	18.0	94.44444444444444
NM_173728	ARHGEF15	1	1.0	100.0
NM_025014	ARHGEF15	1	1.0	100.0
NM_000987	RPL26	1	1.0	100.0
NM_001315531	RPL26	1	1.0	100.0
NM_001315530	RPL26	1	1.0	100.0
NM_001256095	MYH10	2	2.0	100.0
NM_005964	MYH10	2	2.0	100.0
NM_001256012	MYH10	2	2.0	100.0
NM_004822	NTN1	3	3.0	100.0
NM_017534	MYH2	17	30.0	56.666666666666664
NM_001100112	MYH2	17	30.0	56.666666666666664
NM_002470	MYH3	21	26.0	80.76923076923077
NM_004589	SCO1	4	5.0	80.0
NM_001372	DNAH9	4	7.0	57.14285714285714
NM_004662	DNAH9	1	7.0	14.285714285714285
NM_001146312	MYOCD	3	3.0	100.0
NM_153604	MYOCD	3	3.0	100.0
NM_001165962	ELAC2	8	8.0	100.0
NM_173717	ELAC2	8	8.0	100.0
NM_018127	ELAC2	8	8.0	100.0
NM_001303	COX10	3	3.0	100.0
NR_104018	PMP22	17	22.0	77.27272727272727
NR_104017	PMP22	19	22.0	86.36363636363636
NM_001281455	PMP22	21	22.0	95.45454545454545
NM_001281456	PMP22	21	22.0	95.45454545454545
NM_000304	PMP22	21	22.0	95.45454545454545
NM_153321	PMP22	21	22.0	95.45454545454545
NM_153322	PMP22	21	22.0	95.45454545454545
NM_001330143	PMP22	13	22.0	59.09090909090909
NM_001271420	TTC19	10	11.0	90.9090909090909
NM_017775	TTC19	10	11.0	90.9090909090909
NM_006311	NCOR1	1	1.0	100.0
NM_001190440	NCOR1	1	1.0	100.0
NM_001190438	NCOR1	1	1.0	100.0
NM_004278	PIGL	5	7.0	71.42857142857143
NM_012452	TNFRSF13B	10	11.0	90.9090909090909
NM_144997	FLCN	127	149.0	85.23489932885906
NM_001353231	FLCN	127	149.0	85.23489932885906
NM_001353230	FLCN	127	149.0	85.23489932885906
NM_001353229	FLCN	127	149.0	85.23489932885906
NM_144606	FLCN	59	149.0	39.59731543624161
NM_030665	RAI1	31	31.0	100.0
NM_145691	ATPAF2	1	1.0	100.0
NM_016239	MYO15A	86	106.0	81.13207547169812
NM_001320759	TOP3A	5	6.0	83.33333333333334
NM_004618	TOP3A	6	6.0	100.0
NM_006613	GRAP	1	1.0	100.0
NM_001368769	B9D1	3	6.0	50.0
NM_001321219	B9D1	1	6.0	16.666666666666664
NM_001321218	B9D1	3	6.0	50.0
NM_001321217	B9D1	3	6.0	50.0
NM_001321215	B9D1	5	6.0	83.33333333333334
NM_001243473	B9D1	5	6.0	83.33333333333334
NM_015681	B9D1	5	6.0	83.33333333333334
NM_001321214	B9D1	5	6.0	83.33333333333334
NM_001330149	B9D1	3	6.0	50.0
NM_001321216	B9D1	1	6.0	16.666666666666664
NM_139033	MAPK7	3	3.0	100.0
NM_139032	MAPK7	3	3.0	100.0
NM_002749	MAPK7	3	3.0	100.0
NM_139034	MAPK7	3	3.0	100.0
NM_001369148	ALDH3A2	46	63.0	73.01587301587301
NM_001369137	ALDH3A2	46	63.0	73.01587301587301
NM_001369138	ALDH3A2	46	63.0	73.01587301587301
NM_001369146	ALDH3A2	36	63.0	57.14285714285714
NM_001031806	ALDH3A2	46	63.0	73.01587301587301
NM_000382	ALDH3A2	46	63.0	73.01587301587301
NM_001369136	ALDH3A2	46	63.0	73.01587301587301
NM_001369139	ALDH3A2	46	63.0	73.01587301587301
NM_001142610	ULK2	1	1.0	100.0
NM_014683	ULK2	1	1.0	100.0
NM_152464	TMEM199	1	2.0	50.0
NM_015077	SARM1	1	1.0	100.0
NM_001242366	SLC46A1	5	5.0	100.0
NM_080669	SLC46A1	5	5.0	100.0
NM_001369369	FOXN1	8	10.0	80.0
NM_003593	FOXN1	8	10.0	80.0
NM_033198	PIGS	4	5.0	80.0
NM_178170	NEK8	10	13.0	76.92307692307693
NR_134328	ERAL1	1	1.0	100.0
NM_005702	ERAL1	1	1.0	100.0
NM_001317986	ERAL1	1	1.0	100.0
NM_001317985	ERAL1	1	1.0	100.0
NM_001290202	SEZ6	1	1.0	100.0
NM_001098635	SEZ6	1	1.0	100.0
NM_178860	SEZ6	1	1.0	100.0
NM_005208	CRYBA1	4	7.0	57.14285714285714
NM_001184992	RNF135	1	1.0	100.0
NM_032322	RNF135	1	1.0	100.0
NM_197939	RNF135	1	1.0	100.0
NM_000267	NF1	900	1153.0	78.05724197745013
NM_001042492	NF1	900	1153.0	78.05724197745013
NM_001128147	NF1	205	1153.0	17.77970511708586
NM_015355	SUZ12	2	3.0	66.66666666666666
NM_001321207	SUZ12	2	3.0	66.66666666666666
NM_001301746	TMEM98	2	2.0	100.0
NM_001033504	TMEM98	2	2.0	100.0
NM_015544	TMEM98	2	2.0	100.0
NM_001304438	TMEM132E	1	1.0	100.0
NR_037714	RAD51L3	22		
NR_037712	RAD51D	35	67.0	52.23880597014925
NR_037711	RAD51D	41	67.0	61.19402985074627
NM_133629	RAD51D	30	67.0	44.776119402985074
NM_001142571	RAD51D	41	67.0	61.19402985074627
NM_002878	RAD51D	50	67.0	74.6268656716418
NM_000286	PEX12	32	35.0	91.42857142857143
NM_139285	GAS2L2	1	1.0	100.0
NR_104009	ZNHIT3	1	1.0	100.0
NM_001281433	ZNHIT3	1	1.0	100.0
NM_001281434	ZNHIT3	1	1.0	100.0
NM_001281432	ZNHIT3	1	1.0	100.0
NM_004773	ZNHIT3	1	1.0	100.0
NM_178517	PIGW	4	4.0	100.0
NM_001346755	PIGW	4	4.0	100.0
NM_001346754	PIGW	4	4.0	100.0
NM_001304286	HNF1B	143	181.0	79.00552486187846
NM_001165923	HNF1B	157	181.0	86.74033149171271
NM_000458	HNF1B	157	181.0	86.74033149171271
NM_001004334	GPR179	13	14.0	92.85714285714286
NM_001369614	PCGF2	2	2.0	100.0
NM_007144	PCGF2	2	2.0	100.0
NM_001369615	PCGF2	2	2.0	100.0
NM_198993	STAC2	1	1.0	100.0
NM_015083	CDK12	1	1.0	100.0
NM_016507	CDK12	1	1.0	100.0
NM_006160	NEUROD2	2	2.0	100.0
NM_003673	TCAP	10	11.0	90.9090909090909
NM_001291726	PGAP3	12	17.0	70.58823529411765
NM_001291733	PGAP3	5	17.0	29.411764705882355
NM_001291732	PGAP3	7	17.0	41.17647058823529
NM_001291728	PGAP3	13	17.0	76.47058823529412
NM_001291730	PGAP3	8	17.0	47.05882352941176
NM_033419	PGAP3	14	17.0	82.35294117647058
NR_110535	ERBB2	27	27.0	100.0
NM_001289936	ERBB2	27	27.0	100.0
NM_001005862	ERBB2	27	27.0	100.0
NM_001289938	ERBB2	4	27.0	14.814814814814813
NM_004448	ERBB2	27	27.0	100.0
NM_001289937	ERBB2	27	27.0	100.0
NR_052017	MED24	2	2.0	100.0
NM_001267797	MED24	2	2.0	100.0
NM_014815	MED24	2	2.0	100.0
NM_001330211	MED24	2	2.0	100.0
NM_001079518	MED24	2	2.0	100.0
NM_001190919	THRA	3	8.0	37.5
NM_003250	THRA	3	8.0	37.5
NM_001190918	THRA	3	8.0	37.5
NM_199334	THRA	7	8.0	87.5
NM_001552	IGFBP4	1	1.0	100.0
NM_003079	SMARCE1	11	14.0	78.57142857142857
NM_000421	KRT10	7	12.0	58.333333333333336
NR_160888	TMEM99	2		
NR_160887	TMEM99	2		
NM_000526	KRT14	16	17.0	94.11764705882352
NM_005557	KRT16	7	7.0	100.0
NM_000422	KRT17	2	3.0	66.66666666666666
NM_001352774	JUP	9	12.0	75.0
NM_021991	JUP	9	12.0	75.0
NM_001352776	JUP	9	12.0	75.0
NM_001352775	JUP	9	12.0	75.0
NM_001352773	JUP	9	12.0	75.0
NM_001352777	JUP	9	12.0	75.0
NM_002230	JUP	9	12.0	75.0
NM_021939	FKBP10	12	15.0	80.0
NR_146622	TTC25	1	2.0	50.0
NR_146621	TTC25	1	2.0	50.0
NR_110662	TTC25	1	2.0	50.0
NM_001350319	TTC25	1	2.0	50.0
NM_031421	TTC25	1	2.0	50.0
NM_012448	STAT5B	5	5.0	100.0
NM_001369519	STAT3	34	36.0	94.44444444444444
NM_003150	STAT3	34	36.0	94.44444444444444
NM_001369517	STAT3	34	36.0	94.44444444444444
NM_001369512	STAT3	34	36.0	94.44444444444444
NM_001369514	STAT3	34	36.0	94.44444444444444
NM_001369518	STAT3	34	36.0	94.44444444444444
NM_001369513	STAT3	34	36.0	94.44444444444444
NM_001369520	STAT3	34	36.0	94.44444444444444
NM_001369516	STAT3	34	36.0	94.44444444444444
NM_213662	STAT3	34	36.0	94.44444444444444
NM_139276	STAT3	34	36.0	94.44444444444444
NM_012232	CAVIN1	8	9.0	88.88888888888889
NM_000263	NAGLU	57	59.0	96.61016949152543
NM_025233	COASY	4	6.0	66.66666666666666
NM_001042532	COASY	4	6.0	66.66666666666666
NM_001042529	COASY	4	6.0	66.66666666666666
NM_001070	TUBG1	2	2.0	100.0
NM_003632	CNTNAP1	13	15.0	86.66666666666667
NM_032387	WNK4	4	4.0	100.0
NM_001321299	WNK4	4	4.0	100.0
NM_001040431	COA3	2	2.0	100.0
NM_000151	G6PC	27	33.0	81.81818181818183
NM_001270397	G6PC	25	33.0	75.75757575757575
NM_001349922	RPL27	1	1.0	100.0
NR_027676	BRCA1	2427	2653.0	91.48134187712024
NM_007297	BRCA1	2409	2653.0	90.80286468149265
NM_007299	BRCA1	832	2653.0	31.36072370900867
NM_007294	BRCA1	2437	2653.0	91.85827365246891
NM_007300	BRCA1	2437	2653.0	91.85827365246891
NM_007298	BRCA1	866	2653.0	32.64229174519412
NM_001040002	MEOX1	2	3.0	66.66666666666666
NM_004527	MEOX1	3	3.0	100.0
NM_013999	MEOX1	3	3.0	100.0
NM_025237	SOST	4	4.0	100.0
NM_153006	NAGS	10	14.0	71.42857142857143
NR_028582	G6PC3	9	9.0	100.0
NR_028581	G6PC3	9	9.0	100.0
NM_138387	G6PC3	9	9.0	100.0
NM_001319945	G6PC3	9	9.0	100.0
NR_045058	UBTF	2	3.0	66.66666666666666
NM_001076683	UBTF	2	3.0	66.66666666666666
NM_001076684	UBTF	2	3.0	66.66666666666666
NM_014233	UBTF	2	3.0	66.66666666666666
NM_000342	SLC4A1	11	16.0	68.75
NM_002087	GRN	35	44.0	79.54545454545455
NM_000419	ITGA2B	17	26.0	65.38461538461539
NM_001466	FZD2	6	6.0	100.0
NM_004247	EFTUD2	31	42.0	73.80952380952381
NM_001142605	EFTUD2	30	42.0	71.42857142857143
NM_001258354	EFTUD2	31	42.0	73.80952380952381
NM_001258353	EFTUD2	31	42.0	73.80952380952381
NM_001258397	CCDC103	3	3.0	100.0
NM_001258399	CCDC103	3	3.0	100.0
NM_213607	CCDC103	3	3.0	100.0
NM_001258396	CCDC103	3	3.0	100.0
NM_001258395	CCDC103	3	3.0	100.0
NM_001258398	CCDC103	3	3.0	100.0
NM_002055	GFAP	49	52.0	94.23076923076923
NM_001363846	GFAP	50	52.0	96.15384615384616
NM_001242376	GFAP	44	52.0	84.61538461538461
NM_001131019	GFAP	44	52.0	84.61538461538461
NR_027774	PLEKHM1	2	3.0	66.66666666666666
NR_027782	PLEKHM1	2	3.0	66.66666666666666
NM_014798	PLEKHM1	2	3.0	66.66666666666666
NM_001352825	PLEKHM1	1	3.0	33.33333333333333
NM_001123066	MAPT	3	10.0	30.0
NM_016835	MAPT	3	10.0	30.0
NM_005910	MAPT	3	10.0	30.0
NM_001203252	MAPT	2	10.0	20.0
NM_001123067	MAPT	3	10.0	30.0
NM_001203251	MAPT	2	10.0	20.0
NM_016834	MAPT	3	10.0	30.0
NM_016841	MAPT	2	10.0	20.0
NM_001193465	KANSL1	26	32.0	81.25
NM_015443	KANSL1	26	32.0	81.25
NM_001193466	KANSL1	26	32.0	81.25
NM_030753	WNT3	2	2.0	100.0
NR_148349	GOSR2	2	4.0	50.0
NR_148350	GOSR2	2	4.0	50.0
NR_148351	GOSR2	2	4.0	50.0
NM_001363851	GOSR2	3	4.0	75.0
NM_001321134	GOSR2	3	4.0	75.0
NM_004287	GOSR2	2	4.0	50.0
NM_001330252	GOSR2	2	4.0	50.0
NM_001353114	GOSR2	2	4.0	50.0
NM_001353115	GOSR2	2	4.0	50.0
NM_001012511	GOSR2	1	4.0	25.0
NM_001321133	GOSR2	2	4.0	50.0
NM_054022	GOSR2	2	4.0	50.0
NM_001353116	GOSR2	2	4.0	50.0
NM_001002841	MYL4	1	1.0	100.0
NM_002476	MYL4	1	1.0	100.0
NM_000212	ITGB3	13	16.0	81.25
NM_018129	PNPO	13	15.0	86.66666666666667
NM_002144	HOXB1	2	2.0	100.0
NM_001007229	SPOP	13	13.0	100.0
NM_001007227	SPOP	13	13.0	100.0
NM_001007230	SPOP	13	13.0	100.0
NM_003563	SPOP	13	13.0	100.0
NM_001007226	SPOP	13	13.0	100.0
NM_001007228	SPOP	13	13.0	100.0
NM_001370731	SPOP	13	13.0	100.0
NM_001370730	SPOP	13	13.0	100.0
NM_001370732	SPOP	13	13.0	100.0
NM_138281	DLX4	1	1.0	100.0
NM_001934	DLX4	1	1.0	100.0
NM_005220	DLX3	5	5.0	100.0
NM_002204	ITGA3	2	4.0	50.0
NR_135553	SGCA	31	49.0	63.26530612244898
NM_000023	SGCA	38	49.0	77.55102040816327
NM_001135697	SGCA	28	49.0	57.14285714285714
NM_000088	COL1A1	318	385.0	82.5974025974026
NR_110010	XYLT2	3	3.0	100.0
NM_022167	XYLT2	3	3.0	100.0
NR_046055	CACNA1G	7	7.0	100.0
NR_046054	CACNA1G	7	7.0	100.0
NR_046056	CACNA1G	7	7.0	100.0
NR_046057	CACNA1G	7	7.0	100.0
NR_046058	CACNA1G	7	7.0	100.0
NM_001256325	CACNA1G	7	7.0	100.0
NM_198377	CACNA1G	7	7.0	100.0
NM_198380	CACNA1G	7	7.0	100.0
NM_198378	CACNA1G	7	7.0	100.0
NM_001256334	CACNA1G	7	7.0	100.0
NM_018896	CACNA1G	7	7.0	100.0
NM_198385	CACNA1G	7	7.0	100.0
NM_198384	CACNA1G	7	7.0	100.0
NM_001256333	CACNA1G	7	7.0	100.0
NM_001256327	CACNA1G	7	7.0	100.0
NM_001256324	CACNA1G	7	7.0	100.0
NM_198386	CACNA1G	7	7.0	100.0
NM_001256328	CACNA1G	7	7.0	100.0
NM_001256360	CACNA1G	7	7.0	100.0
NM_001256361	CACNA1G	6	7.0	85.71428571428571
NM_001256359	CACNA1G	6	7.0	85.71428571428571
NM_001256326	CACNA1G	6	7.0	85.71428571428571
NM_001256330	CACNA1G	6	7.0	85.71428571428571
NM_001256329	CACNA1G	6	7.0	85.71428571428571
NM_001256331	CACNA1G	6	7.0	85.71428571428571
NM_198379	CACNA1G	7	7.0	100.0
NM_198387	CACNA1G	7	7.0	100.0
NM_198376	CACNA1G	7	7.0	100.0
NM_198383	CACNA1G	7	7.0	100.0
NM_198388	CACNA1G	7	7.0	100.0
NM_001256332	CACNA1G	6	7.0	85.71428571428571
NM_198396	CACNA1G	7	7.0	100.0
NM_198382	CACNA1G	7	7.0	100.0
NM_005450	NOG	6	6.0	100.0
NM_003647	DGKE	13	16.0	81.25
NM_001165927	MKS1	20	42.0	47.61904761904761
NM_001321268	MKS1	21	42.0	50.0
NM_001330397	MKS1	19	42.0	45.23809523809524
NM_001321269	MKS1	22	42.0	52.38095238095239
NM_017777	MKS1	24	42.0	57.14285714285714
NM_000250	MPO	6	8.0	75.0
NM_017763	RNF43	2	2.0	100.0
NM_001305544	RNF43	2	2.0	100.0
NM_001305545	RNF43	2	2.0	100.0
NM_031272	TEX14	2	2.0	100.0
NM_198393	TEX14	2	2.0	100.0
NM_001201457	TEX14	2	2.0	100.0
NR_103873	RAD51C	17	81.0	20.98765432098765
NR_103872	RAD51C	42	81.0	51.85185185185185
NM_002876	RAD51C	23	81.0	28.39506172839506
NM_058216	RAD51C	54	81.0	66.66666666666666
NR_148347	TRIM37	9	11.0	81.81818181818183
NR_148346	TRIM37	9	11.0	81.81818181818183
NM_001320989	TRIM37	8	11.0	72.72727272727273
NM_001005207	TRIM37	8	11.0	72.72727272727273
NM_001353085	TRIM37	8	11.0	72.72727272727273
NM_001320987	TRIM37	8	11.0	72.72727272727273
NM_001353082	TRIM37	9	11.0	81.81818181818183
NM_001353086	TRIM37	7	11.0	63.63636363636363
NM_001320988	TRIM37	8	11.0	72.72727272727273
NM_015294	TRIM37	8	11.0	72.72727272727273
NM_001353084	TRIM37	9	11.0	81.81818181818183
NM_001353083	TRIM37	8	11.0	72.72727272727273
NM_001320990	TRIM37	8	11.0	72.72727272727273
NM_001288653	CLTC	18	20.0	90.0
NM_004859	CLTC	18	20.0	90.0
NM_016077	PTRH2	3	3.0	100.0
NM_001015509	PTRH2	3	3.0	100.0
NM_003620	PPM1D	18	18.0	100.0
NM_005994	TBX2	1	1.0	100.0
NM_001321120	TBX4	7	8.0	87.5
NM_018488	TBX4	7	8.0	87.5
NM_032043	BRIP1	177	217.0	81.5668202764977
NM_005121	MED13	6	6.0	100.0
NM_001330418	TLK2	17	22.0	77.27272727272727
NM_006852	TLK2	17	22.0	77.27272727272727
NM_001284333	TLK2	17	22.0	77.27272727272727
NM_001284363	TLK2	17	22.0	77.27272727272727
NM_001915	CYB561	2	2.0	100.0
NM_001017916	CYB561	2	2.0	100.0
NM_001017917	CYB561	2	2.0	100.0
NM_001330421	CYB561	2	2.0	100.0
NM_000789	ACE	8	10.0	80.0
NM_152830	ACE	1	10.0	10.0
NM_001178057	ACE	1	10.0	10.0
NM_016360	TACO1	2	2.0	100.0
NR_156741	STRADA	5	6.0	83.33333333333334
NM_001363789	STRADA	4	6.0	66.66666666666666
NM_001003786	STRADA	5	6.0	83.33333333333334
NM_153335	STRADA	5	6.0	83.33333333333334
NM_001363790	STRADA	4	6.0	66.66666666666666
NM_001363786	STRADA	5	6.0	83.33333333333334
NM_001165969	STRADA	4	6.0	66.66666666666666
NM_001363787	STRADA	5	6.0	83.33333333333334
NM_001165970	STRADA	2	6.0	33.33333333333333
NM_001363791	STRADA	4	6.0	66.66666666666666
NM_001003788	STRADA	5	6.0	83.33333333333334
NM_001363788	STRADA	4	6.0	66.66666666666666
NM_001003787	STRADA	5	6.0	83.33333333333334
NM_020198	CCDC47	4	4.0	100.0
NM_001098426	SMARCD2	1	3.0	33.33333333333333
NM_001330439	SMARCD2	1	3.0	33.33333333333333
NM_001330440	SMARCD2	1	3.0	33.33333333333333
NM_022560	GH1	1	12.0	8.333333333333332
NM_022559	GH1	1	12.0	8.333333333333332
NM_000515	GH1	1	12.0	8.333333333333332
NM_000626	CD79B	2	2.0	100.0
NM_001039933	CD79B	2	2.0	100.0
NM_000334	SCN4A	26	26.0	100.0
NM_007215	POLG2	3	3.0	100.0
NM_003835	RGS9	1	1.0	100.0
NM_001081955	RGS9	1	1.0	100.0
NM_001165933	RGS9	1	1.0	100.0
NM_001363813	AXIN2	19	23.0	82.6086956521739
NM_004655	AXIN2	20	23.0	86.95652173913044
NM_000042	APOH	1	1.0	100.0
NM_014877	HELZ	1	1.0	100.0
NM_001330447	HELZ	1	1.0	100.0
NM_174871	PSMD12	6	7.0	85.71428571428571
NM_002816	PSMD12	6	7.0	85.71428571428571
NM_001316341	PSMD12	6	7.0	85.71428571428571
NM_004459	BPTF	12	12.0	100.0
NM_182641	BPTF	12	12.0	100.0
NM_014960	ARSG	1	1.0	100.0
NM_001352903	ARSG	1	1.0	100.0
NM_001352904	ARSG	1	1.0	100.0
NM_001352910	ARSG	1	1.0	100.0
NM_001352905	ARSG	1	1.0	100.0
NM_001352909	ARSG	1	1.0	100.0
NM_001352899	ARSG	1	1.0	100.0
NM_001352906	ARSG	1	1.0	100.0
NM_001352900	ARSG	1	1.0	100.0
NM_001352907	ARSG	1	1.0	100.0
NM_001267727	ARSG	1	1.0	100.0
NM_001352902	ARSG	1	1.0	100.0
NM_001352901	ARSG	1	1.0	100.0
NM_001278433	PRKAR1A	42	60.0	70.0
NM_212471	PRKAR1A	42	60.0	70.0
NM_001369389	PRKAR1A	42	60.0	70.0
NM_212472	PRKAR1A	43	60.0	71.66666666666667
NM_001276289	PRKAR1A	42	60.0	70.0
NM_002734	PRKAR1A	42	60.0	70.0
NM_001369390	PRKAR1A	42	60.0	70.0
NM_001276290	PRKAR1A	39	60.0	65.0
NR_027751	FAM20A	6	4.0	150.0
NM_017565	FAM20A	7	4.0	175.0
NM_001243746	FAM20A	7	4.0	175.0
NM_000891	KCNJ2	29	29.0	100.0
NM_000346	SOX9	40	40.0	100.0
NM_018714	COG1	2	3.0	66.66666666666666
NR_148379	DNAI2	12	19.0	63.1578947368421
NM_001353167	DNAI2	13	19.0	68.42105263157895
NM_023036	DNAI2	13	19.0	68.42105263157895
NM_001172810	DNAI2	12	19.0	63.1578947368421
NR_047576	FDXR	7	7.0	100.0
NM_001258014	FDXR	7	7.0	100.0
NM_024417	FDXR	7	7.0	100.0
NM_004110	FDXR	7	7.0	100.0
NM_001258015	FDXR	7	7.0	100.0
NM_001258012	FDXR	7	7.0	100.0
NM_001258013	FDXR	7	7.0	100.0
NM_001258016	FDXR	6	7.0	85.71428571428571
NM_001282489	USH1G	10	10.0	100.0
NM_173477	USH1G	12	10.0	120.0
NM_001330472	NUP85	2	1.0	200.0
NM_001303276	NUP85	2	1.0	200.0
NM_024844	NUP85	2	1.0	200.0
NM_015971	MRPS7	1	1.0	100.0
NR_036520	LOC100287042	1		
NM_001126122	SLC25A19	7	8.0	87.5
NM_021734	SLC25A19	7	8.0	87.5
NM_001126121	SLC25A19	7	8.0	87.5
NM_001321149	TMEM94	3	5.0	60.0
NM_014738	TMEM94	3	5.0	60.0
NM_001351202	TMEM94	3	5.0	60.0
NM_001321148	TMEM94	3	5.0	60.0
NM_001351203	TMEM94	3	5.0	60.0
NM_207346	TSEN54	21	22.0	95.45454545454545
NM_000213	ITGB4	9	14.0	64.28571428571429
NM_001005731	ITGB4	9	14.0	64.28571428571429
NM_001321123	ITGB4	9	14.0	64.28571428571429
NM_001005619	ITGB4	9	14.0	64.28571428571429
NM_000154	GALK1	13	15.0	86.66666666666667
NM_199242	UNC13D	18	27.0	66.66666666666666
NM_001348170	WBP2	3	3.0	100.0
NM_001330499	WBP2	1	3.0	33.33333333333333
NM_012478	WBP2	3	3.0	100.0
NM_004035	ACOX1	7	8.0	87.5
NM_007292	ACOX1	6	8.0	75.0
NM_001185039	ACOX1	7	8.0	87.5
NR_130649	QRICH2	1	2.0	50.0
NM_032134	QRICH2	2	2.0	100.0
NM_001077620	PRCD	1		
NR_038193	METTL23	3	8.0	37.5
NM_001206987	METTL23	7	8.0	87.5
NM_001206983	METTL23	7	8.0	87.5
NM_001206986	METTL23	7	8.0	87.5
NM_001080510	METTL23	7	8.0	87.5
NM_001206985	METTL23	7	8.0	87.5
NM_001302703	METTL23	7	8.0	87.5
NM_001302704	METTL23	7	8.0	87.5
NM_001206984	METTL23	7	8.0	87.5
NM_001302705	METTL23	7	8.0	87.5
NM_001113491	SEPTIN9	2	3.0	66.66666666666666
NM_001293695	SEPTIN9	2	3.0	66.66666666666666
NM_001113492	SEPTIN9	2	3.0	66.66666666666666
NM_006640	SEPTIN9	3	3.0	100.0
NM_001113493	SEPTIN9	2	3.0	66.66666666666666
NM_001113494	SEPTIN9	2	3.0	66.66666666666666
NM_007267	TMC6	1	7.0	14.285714285714285
NM_001321185	TMC6	1	7.0	14.285714285714285
NM_001127198	TMC6	1	7.0	14.285714285714285
NM_152468	TMC8	2	1.0	200.0
NM_173628	DNAH17	2	2.0	100.0
NM_001159773	CANT1	10	12.0	83.33333333333334
NM_138793	CANT1	10	12.0	83.33333333333334
NM_001159772	CANT1	10	12.0	83.33333333333334
NM_001082575	RBFOX3	1	1.0	100.0
NM_001350453	RBFOX3	1	1.0	100.0
NM_001350451	RBFOX3	1	1.0	100.0
NM_001243342	CCDC40	17	31.0	54.83870967741935
NM_017950	CCDC40	23	31.0	74.19354838709677
NM_001330508	CCDC40	8	31.0	25.806451612903224
NM_000152	GAA	122	150.0	81.33333333333333
NM_001079803	GAA	122	150.0	81.33333333333333
NM_001079804	GAA	122	150.0	81.33333333333333
NR_047566	CARD14	6	9.0	66.66666666666666
NM_001366385	CARD14	6	9.0	66.66666666666666
NM_024110	CARD14	6	9.0	66.66666666666666
NM_001257970	CARD14	6	9.0	66.66666666666666
NR_148201	SGSH	31	36.0	86.11111111111111
NM_000199	SGSH	32	36.0	88.88888888888889
NM_001352922	SGSH	32	36.0	88.88888888888889
NM_001352921	SGSH	32	36.0	88.88888888888889
NM_001256071	RNF213	5	5.0	100.0
NR_037688	ACTG1	13	13.0	100.0
NM_001614	ACTG1	13	13.0	100.0
NM_001199954	ACTG1	13	13.0	100.0
NR_138058	ARL16	1	1.0	100.0
NM_001040025	ARL16	1	1.0	100.0
NM_001329608	ARL16	1	1.0	100.0
NM_001270953	SLC25A10	1	1.0	100.0
NM_001270888	SLC25A10	1	1.0	100.0
NM_012140	SLC25A10	1	1.0	100.0
NR_125441	ARHGDIA	3	3.0	100.0
NM_001185078	ARHGDIA	2	3.0	66.66666666666666
NM_001301242	ARHGDIA	2	3.0	66.66666666666666
NM_001301240	ARHGDIA	1	3.0	33.33333333333333
NM_004309	ARHGDIA	3	3.0	100.0
NM_001301243	ARHGDIA	3	3.0	100.0
NM_001301241	ARHGDIA	1	3.0	33.33333333333333
NM_001185077	ARHGDIA	3	3.0	100.0
NM_001330523	PYCR1	5	9.0	55.55555555555556
NM_001282280	PYCR1	6	9.0	66.66666666666666
NM_001282279	PYCR1	6	9.0	66.66666666666666
NM_001282281	PYCR1	6	9.0	66.66666666666666
NM_153824	PYCR1	6	9.0	66.66666666666666
NM_006907	PYCR1	6	9.0	66.66666666666666
NM_001316307	RAC3	1	1.0	100.0
NM_005052	RAC3	1	1.0	100.0
NM_019613	WDR45B	1	1.0	100.0
NM_005993	TBCD	19	22.0	86.36363636363636
NM_024702	ZNF750	1		
NM_015295	SMCHD1	47	54.0	87.03703703703704
NM_014646	LPIN2	6	9.0	66.66666666666666
NM_003803	MYOM1	1	1.0	100.0
NM_019856	MYOM1	1	1.0	100.0
NM_174886	TGIF1	4	5.0	80.0
NM_001278686	TGIF1	4	5.0	80.0
NM_173207	TGIF1	4	5.0	80.0
NM_001278682	TGIF1	4	5.0	80.0
