gene	tx_id	gene_recovery	transcript_recovery	tx_perc_recovery	tx_rank
TMEM199	NM_152464	3.0	3.0	100.0	1.0
SARM1	NM_015077	1.0	1.0	100.0	1.0
SLC46A1	NM_080669	28.0	15.0	53.57142857142857	1.0
FOXN1	NM_003593	8.0	8.0	100.0	1.0
PIGS	NM_033198	4.0	4.0	100.0	1.0
NEK8	NM_178170	11.0	11.0	100.0	1.0
ERAL1	NM_005702	4.0	1.0	25.0	1.0
ERAL1	NR_134328	4.0	1.0	25.0	1.0
ERAL1	NM_001317986	4.0	1.0	25.0	1.0
ERAL1	NM_001317985	4.0	1.0	25.0	1.0
SEZ6	NM_001290202	3.0	1.0	33.33333333333333	1.0
SEZ6	NM_001098635	3.0	1.0	33.33333333333333	1.0
SEZ6	NM_178860	3.0	1.0	33.33333333333333	1.0
CRYBA1	NM_005208	4.0	4.0	100.0	1.0
RNF135	NM_001184992	3.0	1.0	33.33333333333333	1.0
RNF135	NM_032322	3.0	1.0	33.33333333333333	1.0
RNF135	NM_197939	3.0	1.0	33.33333333333333	1.0
NF1	NM_001042492	2023.0	909.0	44.93326742461691	1.0
NF1	NM_000267	2023.0	909.0	44.93326742461691	1.0
SUZ12	NM_015355	4.0	2.0	50.0	1.0
SUZ12	NM_001321207	4.0	2.0	50.0	1.0
TMEM98	NM_001301746	9.0	3.0	33.33333333333333	1.0
TMEM98	NM_015544	9.0	3.0	33.33333333333333	1.0
TMEM98	NM_001033504	9.0	3.0	33.33333333333333	1.0
TMEM132E	NM_001304438	1.0	1.0	100.0	1.0
RAD51L3	NR_037714	23.0	23.0	100.0	1.0
RAD51D	NM_002878	202.0	51.0	25.247524752475247	1.0
UNC45B	NM_001033576	4.0	1.0	25.0	1.0
UNC45B	NM_001267052	4.0	1.0	25.0	1.0
UNC45B	NM_173167	4.0	1.0	25.0	1.0
UNC45B	NM_001308281	4.0	1.0	25.0	1.0
SLFN14	NM_001129820	4.0	4.0	100.0	1.0
PEX12	NM_000286	32.0	32.0	100.0	1.0
GAS2L2	NM_139285	1.0	1.0	100.0	1.0
ZNHIT3	NM_001281432	5.0	1.0	20.0	1.0
ZNHIT3	NM_004773	5.0	1.0	20.0	1.0
ZNHIT3	NM_001281433	5.0	1.0	20.0	1.0
ZNHIT3	NR_104009	5.0	1.0	20.0	1.0
ZNHIT3	NM_001281434	5.0	1.0	20.0	1.0
PIGW	NM_178517	18.0	6.0	33.33333333333333	1.0
PIGW	NM_001346754	18.0	6.0	33.33333333333333	1.0
PIGW	NM_001346755	18.0	6.0	33.33333333333333	1.0
HNF1B	NM_001165923	468.0	161.0	34.401709401709404	1.0
HNF1B	NM_000458	468.0	161.0	34.401709401709404	1.0
GPR179	NM_001004334	13.0	13.0	100.0	1.0
PCGF2	NM_007144	1.0	1.0	100.0	1.0
STAC2	NM_198993	1.0	1.0	100.0	1.0
CDK12	NM_016507	2.0	1.0	50.0	1.0
CDK12	NM_015083	2.0	1.0	50.0	1.0
NEUROD2	NM_006160	2.0	2.0	100.0	1.0
TCAP	NM_003673	11.0	11.0	100.0	1.0
PGAP3	NM_033419	76.0	17.0	22.36842105263158	1.0
ERBB2	NM_001289936	139.0	27.0	19.424460431654676	1.0
ERBB2	NM_001005862	139.0	27.0	19.424460431654676	1.0
ERBB2	NR_110535	139.0	27.0	19.424460431654676	1.0
ERBB2	NM_004448	139.0	27.0	19.424460431654676	1.0
ERBB2	NM_001289937	139.0	27.0	19.424460431654676	1.0
MED24	NM_001330211	10.0	2.0	20.0	1.0
MED24	NM_001267797	10.0	2.0	20.0	1.0
MED24	NR_052017	10.0	2.0	20.0	1.0
MED24	NM_014815	10.0	2.0	20.0	1.0
MED24	NM_001079518	10.0	2.0	20.0	1.0
THRA	NM_199334	13.0	7.0	53.84615384615385	1.0
CDC6	NM_001254	1.0	1.0	100.0	1.0
IGFBP4	NM_001552	1.0	1.0	100.0	1.0
SMARCE1	NM_003079	13.0	13.0	100.0	1.0
KRT25	NM_181534	2.0	2.0	100.0	1.0
KRT10	NM_000421	16.0	16.0	100.0	1.0
TMEM99	NM_001195387	4.0	2.0	50.0	1.0
TMEM99	NM_145274	4.0	2.0	50.0	1.0
KRT12	NM_000223	9.0	9.0	100.0	1.0
KRT13	NM_002274	4.0	2.0	50.0	1.0
KRT13	NM_153490	4.0	2.0	50.0	1.0
KRT9	NM_000226	11.0	11.0	100.0	1.0
KRT14	NM_000526	30.0	30.0	100.0	1.0
KRT16	NM_005557	18.0	18.0	100.0	1.0
KRT17	NM_000422	13.0	13.0	100.0	1.0
JUP	NM_021991	20.0	10.0	50.0	1.0
JUP	NM_002230	20.0	10.0	50.0	1.0
FKBP10	NM_021939	14.0	14.0	100.0	1.0
KLHL10	NM_001329595	6.0	2.0	33.33333333333333	1.0
KLHL10	NM_152467	6.0	2.0	33.33333333333333	1.0
KLHL10	NM_001329596	6.0	2.0	33.33333333333333	1.0
TTC25	NM_031421	2.0	1.0	50.0	1.0
TTC25	NR_110662	2.0	1.0	50.0	1.0
HCRT	NM_001524	1.0	1.0	100.0	1.0
STAT5B	NM_012448	6.0	6.0	100.0	1.0
STAT3	NM_003150	128.0	43.0	33.59375	1.0
STAT3	NM_139276	128.0	43.0	33.59375	1.0
PTRF	NM_012232	8.0	8.0	100.0	1.0
NAGLU	NM_000263	65.0	65.0	100.0	1.0
COASY	NM_025233	15.0	5.0	33.33333333333333	1.0
COASY	NM_001042532	15.0	5.0	33.33333333333333	1.0
COASY	NM_001042529	15.0	5.0	33.33333333333333	1.0
TUBG1	NM_001070	5.0	5.0	100.0	1.0
CNTNAP1	NM_003632	13.0	13.0	100.0	1.0
WNK4	NM_032387	14.0	7.0	50.0	1.0
WNK4	NM_001321299	14.0	7.0	50.0	1.0
COA3	NM_001040431	1.0	1.0	100.0	1.0
G6PC	NM_000151	69.0	36.0	52.17391304347826	1.0
BRCA1	NM_007294	11655.0	2479.0	21.26984126984127	1.0
BRCA1	NM_007300	11655.0	2479.0	21.26984126984127	1.0
MEOX1	NM_013999	8.0	3.0	37.5	1.0
MEOX1	NM_004527	8.0	3.0	37.5	1.0
SOST	NM_025237	5.0	5.0	100.0	1.0
NAGS	NM_153006	12.0	12.0	100.0	1.0
G6PC3	NR_028582	56.0	14.0	25.0	1.0
G6PC3	NR_028581	56.0	14.0	25.0	1.0
G6PC3	NM_138387	56.0	14.0	25.0	1.0
G6PC3	NM_001319945	56.0	14.0	25.0	1.0
UBTF	NR_045058	8.0	2.0	25.0	1.0
UBTF	NM_001076683	8.0	2.0	25.0	1.0
UBTF	NM_001076684	8.0	2.0	25.0	1.0
UBTF	NM_014233	8.0	2.0	25.0	1.0
SLC4A1	NM_000342	32.0	32.0	100.0	1.0
GRN	NM_002087	35.0	35.0	100.0	1.0
ITGA2B	NM_000419	24.0	24.0	100.0	1.0
FZD2	NM_001466	6.0	6.0	100.0	1.0
EFTUD2	NM_001258354	134.0	34.0	25.37313432835821	1.0
EFTUD2	NM_004247	134.0	34.0	25.37313432835821	1.0
EFTUD2	NM_001258353	134.0	34.0	25.37313432835821	1.0
CCDC103	NM_001258399	18.0	3.0	16.666666666666664	1.0
CCDC103	NM_001258397	18.0	3.0	16.666666666666664	1.0
CCDC103	NM_213607	18.0	3.0	16.666666666666664	1.0
CCDC103	NM_001258398	18.0	3.0	16.666666666666664	1.0
CCDC103	NM_001258396	18.0	3.0	16.666666666666664	1.0
CCDC103	NM_001258395	18.0	3.0	16.666666666666664	1.0
GFAP	NM_002055	306.0	106.0	34.64052287581699	1.0
PLEKHM1	NR_027774	6.0	2.0	33.33333333333333	1.0
PLEKHM1	NR_027782	6.0	2.0	33.33333333333333	1.0
PLEKHM1	NM_014798	6.0	2.0	33.33333333333333	1.0
MAPT	NM_001123066	142.0	20.0	14.084507042253522	1.0
MAPT	NM_016835	142.0	20.0	14.084507042253522	1.0
MAPT	NM_005910	142.0	20.0	14.084507042253522	1.0
MAPT	NM_001123067	142.0	20.0	14.084507042253522	1.0
MAPT	NM_016834	142.0	20.0	14.084507042253522	1.0
KANSL1	NM_001193465	87.0	29.0	33.33333333333333	1.0
KANSL1	NM_015443	87.0	29.0	33.33333333333333	1.0
KANSL1	NM_001193466	87.0	29.0	33.33333333333333	1.0
WNT3	NM_030753	2.0	2.0	100.0	1.0
GOSR2	NM_001321133	16.0	3.0	18.75	1.0
GOSR2	NM_001321134	16.0	3.0	18.75	1.0
GOSR2	NM_004287	16.0	3.0	18.75	1.0
GOSR2	NM_054022	16.0	3.0	18.75	1.0
MYL4	NM_001002841	2.0	1.0	50.0	1.0
MYL4	NM_002476	2.0	1.0	50.0	1.0
ITGB3	NM_000212	22.0	22.0	100.0	1.0
PNPO	NM_018129	14.0	14.0	100.0	1.0
HOXB1	NM_002144	3.0	3.0	100.0	1.0
SPOP	NM_001007228	78.0	13.0	16.666666666666664	1.0
SPOP	NM_001007229	78.0	13.0	16.666666666666664	1.0
SPOP	NM_001007227	78.0	13.0	16.666666666666664	1.0
SPOP	NM_001007230	78.0	13.0	16.666666666666664	1.0
SPOP	NM_003563	78.0	13.0	16.666666666666664	1.0
SPOP	NM_001007226	78.0	13.0	16.666666666666664	1.0
DLX4	NM_138281	2.0	1.0	50.0	1.0
DLX4	NM_001934	2.0	1.0	50.0	1.0
DLX3	NM_005220	5.0	5.0	100.0	1.0
ITGA3	NM_002204	3.0	3.0	100.0	1.0
SGCA	NM_000023	115.0	44.0	38.26086956521739	1.0
COL1A1	NM_000088	305.0	305.0	100.0	1.0
XYLT2	NM_022167	6.0	3.0	50.0	1.0
XYLT2	NR_110010	6.0	3.0	50.0	1.0
CACNA1G	NM_001256325	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198377	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198380	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198378	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_001256334	257.0	8.0	3.11284046692607	1.0
CACNA1G	NR_046055	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_018896	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198385	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198384	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_001256333	257.0	8.0	3.11284046692607	1.0
CACNA1G	NR_046054	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_001256327	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_001256324	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198386	257.0	8.0	3.11284046692607	1.0
CACNA1G	NR_046056	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_001256328	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_001256360	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198396	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198379	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198387	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198376	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198383	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198382	257.0	8.0	3.11284046692607	1.0
CACNA1G	NR_046057	257.0	8.0	3.11284046692607	1.0
CACNA1G	NM_198388	257.0	8.0	3.11284046692607	1.0
CACNA1G	NR_046058	257.0	8.0	3.11284046692607	1.0
NOG	NM_005450	19.0	19.0	100.0	1.0
DGKE	NM_003647	13.0	13.0	100.0	1.0
MKS1	NM_017777	109.0	25.0	22.93577981651376	1.0
MPO	NM_000250	9.0	9.0	100.0	1.0
RNF43	NM_001305544	6.0	2.0	33.33333333333333	1.0
RNF43	NM_017763	6.0	2.0	33.33333333333333	1.0
RNF43	NM_001305545	6.0	2.0	33.33333333333333	1.0
TEX14	NM_031272	6.0	2.0	33.33333333333333	1.0
TEX14	NM_198393	6.0	2.0	33.33333333333333	1.0
TEX14	NM_001201457	6.0	2.0	33.33333333333333	1.0
RAD51C	NM_058216	135.0	54.0	40.0	1.0
TRIM37	NM_001320989	72.0	12.0	16.666666666666664	1.0
TRIM37	NM_001005207	72.0	12.0	16.666666666666664	1.0
TRIM37	NM_001320987	72.0	12.0	16.666666666666664	1.0
TRIM37	NM_001320988	72.0	12.0	16.666666666666664	1.0
TRIM37	NM_015294	72.0	12.0	16.666666666666664	1.0
TRIM37	NM_001320990	72.0	12.0	16.666666666666664	1.0
CLTC	NM_001288653	36.0	18.0	50.0	1.0
CLTC	NM_004859	36.0	18.0	50.0	1.0
PTRH2	NM_016077	6.0	3.0	50.0	1.0
PTRH2	NM_001015509	6.0	3.0	50.0	1.0
CA4	NR_137422	6.0	3.0	50.0	1.0
CA4	NM_000717	6.0	3.0	50.0	1.0
PPM1D	NM_003620	18.0	18.0	100.0	1.0
TBX2	NM_005994	1.0	1.0	100.0	1.0
TBX4	NM_001321120	18.0	9.0	50.0	1.0
TBX4	NM_018488	18.0	9.0	50.0	1.0
BRIP1	NM_032043	180.0	180.0	100.0	1.0
MED13	NM_005121	6.0	6.0	100.0	1.0
TLK2	NM_001330418	80.0	20.0	25.0	1.0
TLK2	NM_006852	80.0	20.0	25.0	1.0
TLK2	NM_001284333	80.0	20.0	25.0	1.0
TLK2	NM_001284363	80.0	20.0	25.0	1.0
CYB561	NM_001330421	8.0	2.0	25.0	1.0
CYB561	NM_001915	8.0	2.0	25.0	1.0
CYB561	NM_001017916	8.0	2.0	25.0	1.0
CYB561	NM_001017917	8.0	2.0	25.0	1.0
ACE	NM_000789	12.0	8.0	66.66666666666666	1.0
TACO1	NM_016360	2.0	2.0	100.0	1.0
STRADA	NM_001003786	26.0	5.0	19.230769230769234	1.0
STRADA	NM_153335	26.0	5.0	19.230769230769234	1.0
STRADA	NM_001003788	26.0	5.0	19.230769230769234	1.0
STRADA	NM_001003787	26.0	5.0	19.230769230769234	1.0
CCDC47	NM_020198	4.0	4.0	100.0	1.0
SMARCD2	NM_001098426	3.0	1.0	33.33333333333333	1.0
SMARCD2	NM_001330439	3.0	1.0	33.33333333333333	1.0
SMARCD2	NM_001330440	3.0	1.0	33.33333333333333	1.0
GH1	NM_022559	14.0	5.0	35.714285714285715	1.0
GH1	NM_000515	14.0	5.0	35.714285714285715	1.0
CD79B	NM_000626	4.0	2.0	50.0	1.0
CD79B	NM_001039933	4.0	2.0	50.0	1.0
SCN4A	NM_000334	60.0	60.0	100.0	1.0
POLG2	NM_007215	3.0	3.0	100.0	1.0
RGS9	NM_003835	6.0	2.0	33.33333333333333	1.0
RGS9	NM_001081955	6.0	2.0	33.33333333333333	1.0
RGS9	NM_001165933	6.0	2.0	33.33333333333333	1.0
AXIN2	NM_004655	20.0	20.0	100.0	1.0
APOH	NM_000042	1.0	1.0	100.0	1.0
HELZ	NM_001330447	2.0	1.0	50.0	1.0
HELZ	NM_014877	2.0	1.0	50.0	1.0
PSMD12	NM_174871	18.0	6.0	33.33333333333333	1.0
PSMD12	NM_002816	18.0	6.0	33.33333333333333	1.0
PSMD12	NM_001316341	18.0	6.0	33.33333333333333	1.0
BPTF	NM_004459	24.0	12.0	50.0	1.0
BPTF	NM_182641	24.0	12.0	50.0	1.0
ARSG	NM_014960	2.0	1.0	50.0	1.0
ARSG	NM_001267727	2.0	1.0	50.0	1.0
PRKAR1A	NM_212472	271.0	47.0	17.343173431734318	1.0
FAM20A	NM_017565	20.0	7.0	35.0	1.0
FAM20A	NM_001243746	20.0	7.0	35.0	1.0
KCNJ2	NM_000891	40.0	40.0	100.0	1.0
SOX9	NM_000346	45.0	45.0	100.0	1.0
COG1	NM_018714	2.0	2.0	100.0	1.0
DNAI2	NM_023036	25.0	13.0	52.0	1.0
FDXR	NM_001258014	55.0	7.0	12.727272727272727	1.0
FDXR	NM_024417	55.0	7.0	12.727272727272727	1.0
FDXR	NM_004110	55.0	7.0	12.727272727272727	1.0
FDXR	NM_001258015	55.0	7.0	12.727272727272727	1.0
FDXR	NM_001258012	55.0	7.0	12.727272727272727	1.0
FDXR	NM_001258013	55.0	7.0	12.727272727272727	1.0
FDXR	NR_047576	55.0	7.0	12.727272727272727	1.0
USH1G	NM_173477	26.0	14.0	53.84615384615385	1.0
NUP85	NM_001330472	6.0	2.0	33.33333333333333	1.0
NUP85	NM_024844	6.0	2.0	33.33333333333333	1.0
NUP85	NM_001303276	6.0	2.0	33.33333333333333	1.0
MRPS7	NM_015971	1.0	1.0	100.0	1.0
LOC100287042	NR_036520	1.0	1.0	100.0	1.0
SLC25A19	NM_001126122	27.0	9.0	33.33333333333333	1.0
SLC25A19	NM_021734	27.0	9.0	33.33333333333333	1.0
SLC25A19	NM_001126121	27.0	9.0	33.33333333333333	1.0
TMEM94	NM_001321149	9.0	3.0	33.33333333333333	1.0
TMEM94	NM_014738	9.0	3.0	33.33333333333333	1.0
TMEM94	NM_001321148	9.0	3.0	33.33333333333333	1.0
TSEN54	NM_207346	21.0	21.0	100.0	1.0
ITGB4	NM_000213	64.0	16.0	25.0	1.0
ITGB4	NM_001005731	64.0	16.0	25.0	1.0
ITGB4	NM_001321123	64.0	16.0	25.0	1.0
ITGB4	NM_001005619	64.0	16.0	25.0	1.0
GALK1	NM_000154	14.0	14.0	100.0	1.0
UNC13D	NM_199242	18.0	18.0	100.0	1.0
WBP2	NM_001348170	7.0	3.0	42.857142857142854	1.0
WBP2	NM_012478	7.0	3.0	42.857142857142854	1.0
ACOX1	NM_004035	29.0	10.0	34.48275862068966	1.0
ACOX1	NM_001185039	29.0	10.0	34.48275862068966	1.0
QRICH2	NM_032134	3.0	2.0	66.66666666666666	1.0
RHBDF2	NM_024599	4.0	2.0	50.0	1.0
RHBDF2	NM_001005498	4.0	2.0	50.0	1.0
PRCD	NM_001077620	2.0	2.0	100.0	1.0
METTL23	NM_001206987	66.0	7.0	10.606060606060606	1.0
METTL23	NM_001206983	66.0	7.0	10.606060606060606	1.0
METTL23	NM_001206986	66.0	7.0	10.606060606060606	1.0
METTL23	NM_001080510	66.0	7.0	10.606060606060606	1.0
METTL23	NM_001206985	66.0	7.0	10.606060606060606	1.0
METTL23	NM_001302703	66.0	7.0	10.606060606060606	1.0
METTL23	NM_001302704	66.0	7.0	10.606060606060606	1.0
METTL23	NM_001206984	66.0	7.0	10.606060606060606	1.0
METTL23	NM_001302705	66.0	7.0	10.606060606060606	1.0
SEPT9	NM_006640	13.0	3.0	23.076923076923077	1.0
TMC6	NM_007267	3.0	1.0	33.33333333333333	1.0
TMC6	NM_001321185	3.0	1.0	33.33333333333333	1.0
TMC6	NM_001127198	3.0	1.0	33.33333333333333	1.0
TMC8	NM_152468	2.0	2.0	100.0	1.0
DNAH17	NM_173628	2.0	2.0	100.0	1.0
CANT1	NM_001159773	51.0	17.0	33.33333333333333	1.0
CANT1	NM_138793	51.0	17.0	33.33333333333333	1.0
CANT1	NM_001159772	51.0	17.0	33.33333333333333	1.0
RBFOX3	NM_001082575	1.0	1.0	100.0	1.0
CBX2	NM_005189	2.0	2.0	100.0	1.0
CCDC40	NM_017950	48.0	23.0	47.91666666666667	1.0
GAA	NM_000152	387.0	129.0	33.33333333333333	1.0
GAA	NM_001079803	387.0	129.0	33.33333333333333	1.0
GAA	NM_001079804	387.0	129.0	33.33333333333333	1.0
EIF4A3	NM_014740	1.0	1.0	100.0	1.0
CARD14	NR_047566	27.0	9.0	33.33333333333333	1.0
CARD14	NM_024110	27.0	9.0	33.33333333333333	1.0
CARD14	NM_001257970	27.0	9.0	33.33333333333333	1.0
SGSH	NM_000199	38.0	38.0	100.0	1.0
RNF213	NM_001256071	5.0	5.0	100.0	1.0
ACTG1	NR_037688	81.0	27.0	33.33333333333333	1.0
ACTG1	NM_001614	81.0	27.0	33.33333333333333	1.0
ACTG1	NM_001199954	81.0	27.0	33.33333333333333	1.0
ARL16	NM_001040025	3.0	1.0	33.33333333333333	1.0
ARL16	NR_138058	3.0	1.0	33.33333333333333	1.0
ARL16	NM_001329608	3.0	1.0	33.33333333333333	1.0
SLC25A10	NM_001270888	3.0	1.0	33.33333333333333	1.0
SLC25A10	NM_012140	3.0	1.0	33.33333333333333	1.0
SLC25A10	NM_001270953	3.0	1.0	33.33333333333333	1.0
GCGR	NM_000160	1.0	1.0	100.0	1.0
ARHGDIA	NR_125441	18.0	3.0	16.666666666666664	1.0
ARHGDIA	NM_004309	18.0	3.0	16.666666666666664	1.0
ARHGDIA	NM_001301243	18.0	3.0	16.666666666666664	1.0
ARHGDIA	NM_001185077	18.0	3.0	16.666666666666664	1.0
PYCR1	NM_001282280	72.0	13.0	18.055555555555554	1.0
PYCR1	NM_153824	72.0	13.0	18.055555555555554	1.0
PYCR1	NM_006907	72.0	13.0	18.055555555555554	1.0
PYCR1	NM_001282281	72.0	13.0	18.055555555555554	1.0
RAC3	NM_001316307	2.0	1.0	50.0	1.0
RAC3	NM_005052	2.0	1.0	50.0	1.0
CSNK1D	NR_110578	6.0	2.0	33.33333333333333	1.0
CSNK1D	NM_001893	6.0	2.0	33.33333333333333	1.0
CSNK1D	NM_139062	6.0	2.0	33.33333333333333	1.0
WDR45B	NM_019613	1.0	1.0	100.0	1.0
TBCD	NM_005993	19.0	19.0	100.0	1.0
ZNF750	NM_024702	1.0	1.0	100.0	1.0
SMCHD1	NM_015295	47.0	47.0	100.0	1.0
LPIN2	NM_014646	8.0	8.0	100.0	1.0
MYOM1	NM_019856	2.0	1.0	50.0	1.0
MYOM1	NM_003803	2.0	1.0	50.0	1.0
TGIF1	NM_170695	89.0	9.0	10.112359550561797	1.0
LAMA1	NM_005559	24.0	24.0	100.0	1.0
LOC101927188	NR_126040	3.0	3.0	100.0	1.0
NDUFV2	NM_021074	3.0	3.0	100.0	1.0
APCDD1	NM_153000	1.0	1.0	100.0	1.0
PIEZO2	NM_022068	26.0	26.0	100.0	1.0
GNAL	NM_001142339	33.0	10.0	30.303030303030305	1.0
GNAL	NM_001261443	33.0	10.0	30.303030303030305	1.0
TUBB6	NM_001303524	7.0	1.0	14.285714285714285	1.0
TUBB6	NM_001303530	7.0	1.0	14.285714285714285	1.0
TUBB6	NM_001303528	7.0	1.0	14.285714285714285	1.0
TUBB6	NM_001303529	7.0	1.0	14.285714285714285	1.0
TUBB6	NM_032525	7.0	1.0	14.285714285714285	1.0
TUBB6	NM_001303526	7.0	1.0	14.285714285714285	1.0
TUBB6	NM_001303527	7.0	1.0	14.285714285714285	1.0
AFG3L2	NM_006796	23.0	23.0	100.0	1.0
CEP76	NR_073537	3.0	1.0	33.33333333333333	1.0
CEP76	NM_001271989	3.0	1.0	33.33333333333333	1.0
CEP76	NM_024899	3.0	1.0	33.33333333333333	1.0
MC2R	NM_001291911	42.0	21.0	50.0	1.0
MC2R	NM_000529	42.0	21.0	50.0	1.0
ROCK1	NM_005406	1.0	1.0	100.0	1.0
GREB1L	NM_001142966	16.0	16.0	100.0	1.0
MIB1	NM_020774	3.0	3.0	100.0	1.0
GATA6	NM_005257	17.0	17.0	100.0	1.0
RBBP8	NM_002894	12.0	4.0	33.33333333333333	1.0
RBBP8	NM_203292	12.0	4.0	33.33333333333333	1.0
RBBP8	NM_203291	12.0	4.0	33.33333333333333	1.0
NPC1	NM_000271	113.0	113.0	100.0	1.0
LAMA3	NM_000227	218.0	58.0	26.605504587155966	1.0
TAF4B	NM_001293725	3.0	1.0	33.33333333333333	1.0
TAF4B	NR_121653	3.0	1.0	33.33333333333333	1.0
TAF4B	NM_005640	3.0	1.0	33.33333333333333	1.0
KCTD1	NM_001258222	55.0	11.0	20.0	1.0
KCTD1	NM_198991	55.0	11.0	20.0	1.0
KCTD1	NM_001258221	55.0	11.0	20.0	1.0
KCTD1	NM_001136205	55.0	11.0	20.0	1.0
KCTD1	NM_001142730	55.0	11.0	20.0	1.0
AQP4	NM_001317387	4.0	1.0	25.0	1.0
AQP4	NM_001650	4.0	1.0	25.0	1.0
AQP4	NM_001317384	4.0	1.0	25.0	1.0
AQP4	NM_004028	4.0	1.0	25.0	1.0
CDH2	NM_001792	2.0	1.0	50.0	1.0
CDH2	NM_001308176	2.0	1.0	50.0	1.0
DSC3	NM_001941	2.0	1.0	50.0	1.0
DSC3	NM_024423	2.0	1.0	50.0	1.0
DSC2	NM_024422	42.0	21.0	50.0	1.0
DSC2	NM_004949	42.0	21.0	50.0	1.0
DSG1	NM_001942	11.0	11.0	100.0	1.0
DSG4	NM_177986	12.0	6.0	50.0	1.0
DSG4	NM_001134453	12.0	6.0	50.0	1.0
DSG2	NM_001943	36.0	33.0	91.66666666666666	1.0
TTR	NM_000371	49.0	49.0	100.0	1.0
RNF125	NM_017831	2.0	2.0	100.0	1.0
ASXL3	NM_030632	51.0	51.0	100.0	1.0
DTNA	NM_032975	33.0	3.0	9.090909090909092	1.0
DTNA	NM_001198939	33.0	3.0	9.090909090909092	1.0
DTNA	NM_001198940	33.0	3.0	9.090909090909092	1.0
DTNA	NM_001198938	33.0	3.0	9.090909090909092	1.0
DTNA	NM_001390	33.0	3.0	9.090909090909092	1.0
MAPRE2	NM_001143826	23.0	5.0	21.73913043478261	1.0
MAPRE2	NM_001143827	23.0	5.0	21.73913043478261	1.0
MAPRE2	NM_014268	23.0	5.0	21.73913043478261	1.0
MAPRE2	NR_046177	23.0	5.0	21.73913043478261	1.0
ELP2	NM_001242875	56.0	4.0	7.142857142857142	1.0
ELP2	NM_018255	56.0	4.0	7.142857142857142	1.0
ELP2	NR_137173	56.0	4.0	7.142857142857142	1.0
ELP2	NR_040110	56.0	4.0	7.142857142857142	1.0
ELP2	NR_136898	56.0	4.0	7.142857142857142	1.0
ELP2	NM_001324467	56.0	4.0	7.142857142857142	1.0
ELP2	NM_001324465	56.0	4.0	7.142857142857142	1.0
ELP2	NR_136897	56.0	4.0	7.142857142857142	1.0
ELP2	NM_001324466	56.0	4.0	7.142857142857142	1.0
ELP2	NM_001242876	56.0	4.0	7.142857142857142	1.0
ELP2	NM_001242877	56.0	4.0	7.142857142857142	1.0
ELP2	NM_001242878	56.0	4.0	7.142857142857142	1.0
ELP2	NM_001242879	56.0	4.0	7.142857142857142	1.0
ELP2	NM_001324468	56.0	4.0	7.142857142857142	1.0
MOCOS	NM_017947	3.0	3.0	100.0	1.0
SETBP1	NM_015559	30.0	28.0	93.33333333333333	1.0
SLC14A1	NM_001308278	6.0	1.0	16.666666666666664	1.0
SLC14A1	NM_001308279	6.0	1.0	16.666666666666664	1.0
SLC14A1	NM_001128588	6.0	1.0	16.666666666666664	1.0
SLC14A1	NM_001146036	6.0	1.0	16.666666666666664	1.0
SLC14A1	NM_015865	6.0	1.0	16.666666666666664	1.0
SLC14A1	NM_001146037	6.0	1.0	16.666666666666664	1.0
EPG5	NM_020964	36.0	36.0	100.0	1.0
ATP5A1	NM_001001937	10.0	2.0	20.0	1.0
ATP5A1	NM_001257334	10.0	2.0	20.0	1.0
ATP5A1	NM_004046	10.0	2.0	20.0	1.0
ATP5A1	NM_001001935	10.0	2.0	20.0	1.0
ATP5A1	NM_001257335	10.0	2.0	20.0	1.0
LOXHD1	NM_144612	44.0	20.0	45.45454545454545	1.0
IER3IP1	NM_016097	4.0	4.0	100.0	1.0
SMAD2	NM_001135937	12.0	4.0	33.33333333333333	1.0
SMAD2	NM_001003652	12.0	4.0	33.33333333333333	1.0
SMAD2	NM_005901	12.0	4.0	33.33333333333333	1.0
DYM	NM_017653	10.0	10.0	100.0	1.0
MYO5B	NM_001080467	7.0	7.0	100.0	1.0
CFAP53	NM_145020	2.0	2.0	100.0	1.0
SMAD4	NM_005359	150.0	150.0	100.0	1.0
DCC	NM_005215	18.0	18.0	100.0	1.0
TCF4	NM_001243228	1232.0	80.0	6.493506493506493	1.0
FECH	NM_001012515	19.0	10.0	52.63157894736842	1.0
ATP8B1	NM_005603	18.0	18.0	100.0	1.0
