tx_id	gene	gene_recovery	transcript_recovery	tx_perc_recovery
NM_001030018	APRT	13.0	5.0	38.46153846153847
NM_000485	APRT	13.0	8.0	61.53846153846154
NM_001323543	GALNS	141.0	45.0	31.914893617021278
NM_001323544	GALNS	141.0	48.0	34.04255319148936
NM_000512	GALNS	141.0	48.0	34.04255319148936
NR_134671	TRAPPC2L	11.0	1.0	9.090909090909092
NM_001318524	TRAPPC2L	11.0	1.0	9.090909090909092
NM_016209	TRAPPC2L	11.0	1.0	9.090909090909092
NM_001318525	TRAPPC2L	11.0	1.0	9.090909090909092
NM_001318527	TRAPPC2L	11.0	1.0	9.090909090909092
NM_001318529	TRAPPC2L	11.0	1.0	9.090909090909092
NM_001318532	TRAPPC2L	11.0	1.0	9.090909090909092
NR_134670	TRAPPC2L	11.0	1.0	9.090909090909092
NM_001318528	TRAPPC2L	11.0	1.0	9.090909090909092
NM_001318530	TRAPPC2L	11.0	1.0	9.090909090909092
NM_001318526	TRAPPC2L	11.0	1.0	9.090909090909092
NR_104293	ACSF3	100.0	20.0	20.0
NM_001243279	ACSF3	100.0	20.0	20.0
NM_001127214	ACSF3	100.0	20.0	20.0
NM_174917	ACSF3	100.0	20.0	20.0
NM_001284316	ACSF3	100.0	14.0	14.000000000000002
NR_045667	ACSF3	100.0	6.0	6.0
NM_004933	CDH15	2.0	2.0	100.0
NM_001256183	ANKRD11	371.0	122.0	32.88409703504043
NM_013275	ANKRD11	371.0	122.0	32.88409703504043
NM_001256182	ANKRD11	371.0	122.0	32.88409703504043
NR_045839	ANKRD11	371.0	5.0	1.3477088948787064
NM_003119	SPG7	57.0	38.0	66.66666666666666
NM_199367	SPG7	57.0	19.0	33.33333333333333
NM_000977	RPL13	4.0	1.0	25.0
NM_001243131	RPL13	4.0	1.0	25.0
NM_001243130	RPL13	4.0	1.0	25.0
NM_033251	RPL13	4.0	1.0	25.0
NM_001083314	CHMP1A	9.0	3.0	33.33333333333333
NM_002768	CHMP1A	9.0	3.0	33.33333333333333
NR_046418	CHMP1A	9.0	3.0	33.33333333333333
NM_052988	CDK10	14.0	3.0	21.428571428571427
NR_027702	CDK10	14.0	2.0	14.285714285714285
NR_027703	CDK10	14.0	1.0	7.142857142857142
NM_001160367	CDK10	14.0	3.0	21.428571428571427
NM_052987	CDK10	14.0	2.0	14.285714285714285
NM_001098533	CDK10	14.0	3.0	21.428571428571427
NR_110128	ZNF276	114.0	16.0	14.035087719298245
NM_152287	ZNF276	114.0	25.0	21.929824561403507
NR_110122	ZNF276	114.0	16.0	14.035087719298245
NR_110126	ZNF276	114.0	16.0	14.035087719298245
NR_110129	ZNF276	114.0	16.0	14.035087719298245
NM_001113525	ZNF276	114.0	25.0	21.929824561403507
NM_000135	FANCA	258.0	116.0	44.96124031007752
NM_001286167	FANCA	258.0	116.0	44.96124031007752
NM_001018112	FANCA	258.0	26.0	10.077519379844961
NM_002386	MC1R	3.0	3.0	100.0
NM_001197181	TUBB3	50.0	25.0	50.0
NM_006086	TUBB3	50.0	25.0	50.0
NM_001286209	GAS8	12.0	3.0	25.0
NM_001286205	GAS8	12.0	3.0	25.0
NM_001286208	GAS8	12.0	3.0	25.0
NM_001481	GAS8	12.0	3.0	25.0
NR_122031	GAS8	12.0	0.0	0.0
NR_027335	URAHP	1.0	1.0	100.0
NR_027336	URAHP	1.0	0.0	0.0
NM_001128159	VPS53	4.0	2.0	50.0
NM_018289	VPS53	4.0	2.0	50.0
NM_022463	NXN	4.0	2.0	50.0
NM_001205319	NXN	4.0	2.0	50.0
NM_001164405	BHLHA9	4.0	4.0	100.0
NM_016532	INPP5K	21.0	7.0	33.33333333333333
NM_130766	INPP5K	21.0	7.0	33.33333333333333
NM_001135642	INPP5K	21.0	7.0	33.33333333333333
NM_006445	PRPF8	11.0	11.0	100.0
NM_152348	WDR81	14.0	3.0	21.428571428571427
NM_001163673	WDR81	14.0	2.0	14.285714285714285
NM_001163811	WDR81	14.0	2.0	14.285714285714285
NM_001163809	WDR81	14.0	7.0	50.0
NM_001165921	SERPINF2	9.0	3.0	33.33333333333333
NM_000934	SERPINF2	9.0	3.0	33.33333333333333
NM_001165920	SERPINF2	9.0	3.0	33.33333333333333
NM_002615	SERPINF1	22.0	6.0	27.27272727272727
NM_001329904	SERPINF1	22.0	6.0	27.27272727272727
NM_001329903	SERPINF1	22.0	6.0	27.27272727272727
NM_001329905	SERPINF1	22.0	4.0	18.181818181818183
NR_144476	DPH1	7.0	1.0	14.285714285714285
NR_144474	DPH1	7.0	1.0	14.285714285714285
NM_001383	DPH1	7.0	1.0	14.285714285714285
NM_001346574	DPH1	7.0	1.0	14.285714285714285
NR_144475	DPH1	7.0	1.0	14.285714285714285
NM_001346575	DPH1	7.0	1.0	14.285714285714285
NM_001346576	DPH1	7.0	1.0	14.285714285714285
NM_000430	PAFAH1B1	89.0	89.0	100.0
NM_001128085	ASPA	78.0	39.0	50.0
NM_000049	ASPA	78.0	39.0	50.0
NM_145068	TRPV3	14.0	7.0	50.0
NM_001258205	TRPV3	14.0	7.0	50.0
NM_004937	CTNS	95.0	48.0	50.526315789473685
NM_001031681	CTNS	95.0	47.0	49.473684210526315
NR_037928	P2RX5	1.0	1.0	100.0
NM_001204698	TAX1BP3	1.0	0.0	0.0
NM_014604	TAX1BP3	1.0	1.0	100.0
NM_175080	P2RX5	1.0	0.0	0.0
NM_001204520	P2RX5	1.0	0.0	0.0
NM_001204519	P2RX5	1.0	0.0	0.0
NM_002561	P2RX5	1.0	0.0	0.0
NM_001124758	SPNS2	1.0	1.0	100.0
NM_001267822	ZMYND15	3.0	1.0	33.33333333333333
NM_001136046	ZMYND15	3.0	1.0	33.33333333333333
NM_032265	ZMYND15	3.0	1.0	33.33333333333333
NM_000080	CHRNE	48.0	48.0	100.0
NM_001145536	C17orf107	29.0	29.0	100.0
NM_000173	GP1BA	16.0	16.0	100.0
NM_001165417	SLC25A11	14.0	5.0	35.714285714285715
NM_001165418	SLC25A11	14.0	4.0	28.57142857142857
NM_003562	SLC25A11	14.0	5.0	35.714285714285715
NM_005022	PFN1	5.0	5.0	100.0
NM_001976	ENO3	6.0	2.0	33.33333333333333
NM_053013	ENO3	6.0	2.0	33.33333333333333
NM_001193503	ENO3	6.0	2.0	33.33333333333333
NM_006612	KIF1C	5.0	5.0	100.0
NM_002532	NUP88	6.0	3.0	50.0
NM_001320653	NUP88	6.0	3.0	50.0
NM_001212	C1QBP	6.0	6.0	100.0
NM_001033053	NLRP1	20.0	4.0	20.0
NM_033007	NLRP1	20.0	4.0	20.0
NM_033006	NLRP1	20.0	4.0	20.0
NM_014922	NLRP1	20.0	4.0	20.0
NM_033004	NLRP1	20.0	4.0	20.0
NM_001033055	AIPL1	73.0	9.0	12.32876712328767
NM_001285400	AIPL1	73.0	10.0	13.698630136986301
NM_001285399	AIPL1	73.0	10.0	13.698630136986301
NM_001033054	AIPL1	73.0	9.0	12.32876712328767
NM_001285401	AIPL1	73.0	9.0	12.32876712328767
NM_014336	AIPL1	73.0	10.0	13.698630136986301
NM_001285402	AIPL1	73.0	10.0	13.698630136986301
NM_001285403	AIPL1	73.0	6.0	8.21917808219178
NM_001165966	PITPNM3	2.0	1.0	50.0
NM_031220	PITPNM3	2.0	1.0	50.0
NM_014804	KIAA0753	9.0	9.0	100.0
NM_001284510	SLC13A5	48.0	13.0	27.083333333333332
NM_001284509	SLC13A5	48.0	13.0	27.083333333333332
NM_001143838	SLC13A5	48.0	9.0	18.75
NM_177550	SLC13A5	48.0	13.0	27.083333333333332
NM_001321074	DLG4	51.0	9.0	17.647058823529413
NR_135527	DLG4	51.0	9.0	17.647058823529413
NM_001365	DLG4	51.0	9.0	17.647058823529413
NM_001128827	DLG4	51.0	6.0	11.76470588235294
NM_001321075	DLG4	51.0	6.0	11.76470588235294
NM_001321077	DLG4	51.0	6.0	11.76470588235294
NM_001321076	DLG4	51.0	6.0	11.76470588235294
NM_001270447	ACADVL	295.0	72.0	24.40677966101695
NM_001270448	ACADVL	295.0	76.0	25.76271186440678
NM_000018	ACADVL	295.0	75.0	25.423728813559322
NM_001033859	ACADVL	295.0	72.0	24.40677966101695
NR_037719	TMEM256	1.0	0.0	0.0
NM_152766	TMEM256	1.0	1.0	100.0
NM_000747	CHRNB1	6.0	6.0	100.0
NM_000937	POLR2A	5.0	5.0	100.0
NM_001330073	MPDU1	18.0	6.0	33.33333333333333
NM_004870	MPDU1	18.0	6.0	33.33333333333333
NR_024603	MPDU1	18.0	6.0	33.33333333333333
NM_001126112	TP53	5455.0	396.0	7.259395050412467
NM_001276761	TP53	5455.0	396.0	7.259395050412467
NM_000546	TP53	5455.0	396.0	7.259395050412467
NM_001276760	TP53	5455.0	396.0	7.259395050412467
NM_001126113	TP53	5455.0	396.0	7.259395050412467
NM_001276695	TP53	5455.0	396.0	7.259395050412467
NM_001126114	TP53	5455.0	396.0	7.259395050412467
NM_001276696	TP53	5455.0	396.0	7.259395050412467
NM_001126118	TP53	5455.0	397.0	7.277726856095325
NM_001126115	TP53	5455.0	315.0	5.774518790100825
NM_001276697	TP53	5455.0	315.0	5.774518790100825
NM_001126117	TP53	5455.0	315.0	5.774518790100825
NM_001276699	TP53	5455.0	315.0	5.774518790100825
NM_001126116	TP53	5455.0	315.0	5.774518790100825
NM_001276698	TP53	5455.0	315.0	5.774518790100825
NM_001143990	WRAP53	20.0	5.0	25.0
NM_001143991	WRAP53	20.0	5.0	25.0
NM_018081	WRAP53	20.0	5.0	25.0
NM_001143992	WRAP53	20.0	5.0	25.0
NM_001005271	CHD3	60.0	20.0	33.33333333333333
NM_001005273	CHD3	60.0	20.0	33.33333333333333
NM_005852	CHD3	60.0	20.0	33.33333333333333
NM_000180	GUCY2D	32.0	32.0	100.0
NM_001139	ALOX12B	25.0	25.0	100.0
NM_001165960	ALOXE3	32.0	16.0	50.0
NM_021628	ALOXE3	32.0	16.0	50.0
NM_032580	HES7	10.0	5.0	50.0
NM_001165967	HES7	10.0	5.0	50.0
NM_183065	TMEM107	14.0	7.0	50.0
NM_032354	TMEM107	14.0	7.0	50.0
NR_033294	SNORD118	3.0	3.0	100.0
NM_001313955	AURKB	11.0	1.0	9.090909090909092
NM_001256834	AURKB	11.0	1.0	9.090909090909092
NM_001313952	AURKB	11.0	1.0	9.090909090909092
NM_001313950	AURKB	11.0	1.0	9.090909090909092
NR_132730	AURKB	11.0	1.0	9.090909090909092
NM_004217	AURKB	11.0	1.0	9.090909090909092
NM_001313954	AURKB	11.0	1.0	9.090909090909092
NM_001284526	AURKB	11.0	1.0	9.090909090909092
NM_001313951	AURKB	11.0	1.0	9.090909090909092
NM_001313953	AURKB	11.0	1.0	9.090909090909092
NR_132731	AURKB	11.0	1.0	9.090909090909092
NR_046431	CTC1	44.0	21.0	47.72727272727273
NM_025099	CTC1	44.0	23.0	52.27272727272727
NM_173728	ARHGEF15	2.0	1.0	50.0
NM_025014	ARHGEF15	2.0	1.0	50.0
NM_000987	RPL26	3.0	1.0	33.33333333333333
NM_001315531	RPL26	3.0	1.0	33.33333333333333
NM_001315530	RPL26	3.0	1.0	33.33333333333333
NM_005964	MYH10	6.0	2.0	33.33333333333333
NM_001256095	MYH10	6.0	2.0	33.33333333333333
NM_001256012	MYH10	6.0	2.0	33.33333333333333
NM_001251852	PIK3R5	6.0	1.0	16.666666666666664
NM_001251855	PIK3R5	6.0	1.0	16.666666666666664
NM_001251853	PIK3R5	6.0	1.0	16.666666666666664
NM_001142633	PIK3R5	6.0	1.0	16.666666666666664
NM_001251851	PIK3R5	6.0	1.0	16.666666666666664
NM_014308	PIK3R5	6.0	1.0	16.666666666666664
NM_004822	NTN1	3.0	3.0	100.0
NM_002472	MYH8	1.0	1.0	100.0
NM_017534	MYH2	40.0	20.0	50.0
NM_001100112	MYH2	40.0	20.0	50.0
NM_002470	MYH3	27.0	27.0	100.0
NM_004589	SCO1	5.0	5.0	100.0
NM_001372	DNAH9	5.0	4.0	80.0
NM_004662	DNAH9	5.0	1.0	20.0
NM_001146312	MYOCD	6.0	3.0	50.0
NM_153604	MYOCD	6.0	3.0	50.0
NM_001165962	ELAC2	33.0	11.0	33.33333333333333
NM_173717	ELAC2	33.0	11.0	33.33333333333333
NM_018127	ELAC2	33.0	11.0	33.33333333333333
NR_049718	COX10	8.0	0.0	0.0
NM_001303	COX10	8.0	8.0	100.0
NR_104018	PMP22	233.0	23.0	9.871244635193133
NR_104017	PMP22	233.0	27.0	11.587982832618025
NM_001281456	PMP22	233.0	32.0	13.733905579399142
NM_000304	PMP22	233.0	32.0	13.733905579399142
NM_153321	PMP22	233.0	32.0	13.733905579399142
NM_001281455	PMP22	233.0	32.0	13.733905579399142
NM_153322	PMP22	233.0	32.0	13.733905579399142
NM_001330143	PMP22	233.0	23.0	9.871244635193133
NM_001271420	TTC19	22.0	11.0	50.0
NM_017775	TTC19	22.0	11.0	50.0
NM_006311	NCOR1	3.0	1.0	33.33333333333333
NM_001190440	NCOR1	3.0	1.0	33.33333333333333
NM_001190438	NCOR1	3.0	1.0	33.33333333333333
NM_004278	PIGL	5.0	5.0	100.0
NM_012452	TNFRSF13B	10.0	10.0	100.0
NM_144997	FLCN	190.0	130.0	68.42105263157895
NM_144606	FLCN	190.0	60.0	31.57894736842105
NM_030665	RAI1	31.0	31.0	100.0
NR_130894	RAI1	31.0	0.0	0.0
NM_145691	ATPAF2	2.0	2.0	100.0
NM_016239	MYO15A	89.0	89.0	100.0
NM_001320759	TOP3A	11.0	5.0	45.45454545454545
NM_004618	TOP3A	11.0	6.0	54.54545454545454
NM_001330148	GRAP	1.0	0.0	0.0
NM_006613	GRAP	1.0	1.0	100.0
NM_001243475	B9D1	34.0	3.0	8.823529411764707
NM_001321219	B9D1	34.0	1.0	2.941176470588235
NM_001321218	B9D1	34.0	3.0	8.823529411764707
NM_001321217	B9D1	34.0	3.0	8.823529411764707
NM_001243473	B9D1	34.0	5.0	14.705882352941178
NM_015681	B9D1	34.0	5.0	14.705882352941178
NM_001321214	B9D1	34.0	5.0	14.705882352941178
NM_001321215	B9D1	34.0	5.0	14.705882352941178
NM_001330149	B9D1	34.0	3.0	8.823529411764707
NM_001321216	B9D1	34.0	1.0	2.941176470588235
NM_139033	MAPK7	12.0	3.0	25.0
NM_139032	MAPK7	12.0	3.0	25.0
NM_002749	MAPK7	12.0	3.0	25.0
NM_139034	MAPK7	12.0	3.0	25.0
NM_000382	ALDH3A2	102.0	51.0	50.0
NM_001031806	ALDH3A2	102.0	51.0	50.0
NM_001142610	ULK2	2.0	1.0	50.0
NM_014683	ULK2	2.0	1.0	50.0
NM_152464	TMEM199	3.0	3.0	100.0
NM_015077	SARM1	1.0	1.0	100.0
NM_001242366	SLC46A1	28.0	13.0	46.42857142857143
NM_080669	SLC46A1	28.0	15.0	53.57142857142857
NM_003593	FOXN1	8.0	8.0	100.0
NM_033198	PIGS	4.0	4.0	100.0
NM_178170	NEK8	11.0	11.0	100.0
NM_005702	ERAL1	4.0	1.0	25.0
NR_134328	ERAL1	4.0	1.0	25.0
NM_001317986	ERAL1	4.0	1.0	25.0
NM_001317985	ERAL1	4.0	1.0	25.0
NM_001290202	SEZ6	3.0	1.0	33.33333333333333
NM_001098635	SEZ6	3.0	1.0	33.33333333333333
NM_178860	SEZ6	3.0	1.0	33.33333333333333
NM_005208	CRYBA1	4.0	4.0	100.0
NM_001184992	RNF135	3.0	1.0	33.33333333333333
NM_032322	RNF135	3.0	1.0	33.33333333333333
NM_197939	RNF135	3.0	1.0	33.33333333333333
NM_001042492	NF1	2023.0	909.0	44.93326742461691
NM_000267	NF1	2023.0	909.0	44.93326742461691
NM_001128147	NF1	2023.0	205.0	10.133465150766188
NM_015355	SUZ12	4.0	2.0	50.0
NM_001321207	SUZ12	4.0	2.0	50.0
NM_001301746	TMEM98	9.0	3.0	33.33333333333333
NM_015544	TMEM98	9.0	3.0	33.33333333333333
NM_001033504	TMEM98	9.0	3.0	33.33333333333333
NM_001304438	TMEM132E	1.0	1.0	100.0
NR_037714	RAD51L3	23.0	23.0	100.0
NM_133629	RAD51D	202.0	31.0	15.346534653465346
NR_037712	RAD51D	202.0	36.0	17.82178217821782
NR_037711	RAD51D	202.0	42.0	20.792079207920793
NM_001142571	RAD51D	202.0	42.0	20.792079207920793
NM_002878	RAD51D	202.0	51.0	25.247524752475247
NM_001033576	UNC45B	4.0	1.0	25.0
NM_001267052	UNC45B	4.0	1.0	25.0
NM_173167	UNC45B	4.0	1.0	25.0
NM_001308281	UNC45B	4.0	1.0	25.0
NM_001129820	SLFN14	4.0	4.0	100.0
NM_000286	PEX12	32.0	32.0	100.0
NM_139285	GAS2L2	1.0	1.0	100.0
NM_001281432	ZNHIT3	5.0	1.0	20.0
NR_104011	ZNHIT3	5.0	0.0	0.0
NM_004773	ZNHIT3	5.0	1.0	20.0
NM_001281433	ZNHIT3	5.0	1.0	20.0
NR_104009	ZNHIT3	5.0	1.0	20.0
NM_001281434	ZNHIT3	5.0	1.0	20.0
NR_104010	ZNHIT3	5.0	0.0	0.0
NM_178517	PIGW	18.0	6.0	33.33333333333333
NM_001346754	PIGW	18.0	6.0	33.33333333333333
NM_001346755	PIGW	18.0	6.0	33.33333333333333
NM_001304286	HNF1B	468.0	146.0	31.196581196581196
NM_001165923	HNF1B	468.0	161.0	34.401709401709404
NM_000458	HNF1B	468.0	161.0	34.401709401709404
NM_001004334	GPR179	13.0	13.0	100.0
NM_007144	PCGF2	1.0	1.0	100.0
NM_198993	STAC2	1.0	1.0	100.0
NM_016507	CDK12	2.0	1.0	50.0
NM_015083	CDK12	2.0	1.0	50.0
NM_006160	NEUROD2	2.0	2.0	100.0
NM_003673	TCAP	11.0	11.0	100.0
NM_001291726	PGAP3	76.0	14.0	18.421052631578945
NM_001291733	PGAP3	76.0	8.0	10.526315789473683
NM_001291732	PGAP3	76.0	10.0	13.157894736842104
NM_001291728	PGAP3	76.0	16.0	21.052631578947366
NM_001291730	PGAP3	76.0	11.0	14.473684210526317
NM_033419	PGAP3	76.0	17.0	22.36842105263158
NM_001289936	ERBB2	139.0	27.0	19.424460431654676
NM_001005862	ERBB2	139.0	27.0	19.424460431654676
NM_001289938	ERBB2	139.0	4.0	2.877697841726619
NR_110535	ERBB2	139.0	27.0	19.424460431654676
NM_004448	ERBB2	139.0	27.0	19.424460431654676
NM_001289937	ERBB2	139.0	27.0	19.424460431654676
NM_001330211	MED24	10.0	2.0	20.0
NM_001267797	MED24	10.0	2.0	20.0
NR_052017	MED24	10.0	2.0	20.0
NM_014815	MED24	10.0	2.0	20.0
NM_001079518	MED24	10.0	2.0	20.0
NM_001190919	THRA	13.0	2.0	15.384615384615385
NM_003250	THRA	13.0	2.0	15.384615384615385
NM_001190918	THRA	13.0	2.0	15.384615384615385
NM_199334	THRA	13.0	7.0	53.84615384615385
NM_001254	CDC6	1.0	1.0	100.0
NM_001552	IGFBP4	1.0	1.0	100.0
NM_003079	SMARCE1	13.0	13.0	100.0
NM_181534	KRT25	2.0	2.0	100.0
NM_000421	KRT10	16.0	16.0	100.0
NM_001195387	TMEM99	4.0	2.0	50.0
NM_145274	TMEM99	4.0	2.0	50.0
NM_001195386	TMEM99	4.0	0.0	0.0
NM_000223	KRT12	9.0	9.0	100.0
NM_002274	KRT13	4.0	2.0	50.0
NM_153490	KRT13	4.0	2.0	50.0
NM_000226	KRT9	11.0	11.0	100.0
NM_000526	KRT14	30.0	30.0	100.0
NM_005557	KRT16	18.0	18.0	100.0
NM_000422	KRT17	13.0	13.0	100.0
NM_021991	JUP	20.0	10.0	50.0
NM_002230	JUP	20.0	10.0	50.0
NM_021939	FKBP10	14.0	14.0	100.0
NM_001329595	KLHL10	6.0	2.0	33.33333333333333
NM_152467	KLHL10	6.0	2.0	33.33333333333333
NM_001329596	KLHL10	6.0	2.0	33.33333333333333
NM_031421	TTC25	2.0	1.0	50.0
NR_110662	TTC25	2.0	1.0	50.0
NM_001524	HCRT	1.0	1.0	100.0
NM_012448	STAT5B	6.0	6.0	100.0
NM_003150	STAT3	128.0	43.0	33.59375
NM_139276	STAT3	128.0	43.0	33.59375
NM_213662	STAT3	128.0	42.0	32.8125
NM_012232	PTRF	8.0	8.0	100.0
NM_000263	NAGLU	65.0	65.0	100.0
NM_025233	COASY	15.0	5.0	33.33333333333333
NM_001042532	COASY	15.0	5.0	33.33333333333333
NM_001042529	COASY	15.0	5.0	33.33333333333333
NM_001070	TUBG1	5.0	5.0	100.0
NM_003632	CNTNAP1	13.0	13.0	100.0
NM_032387	WNK4	14.0	7.0	50.0
NM_001321299	WNK4	14.0	7.0	50.0
NM_001040431	COA3	1.0	1.0	100.0
NM_000151	G6PC	69.0	36.0	52.17391304347826
NM_001270397	G6PC	69.0	33.0	47.82608695652174
NM_007294	BRCA1	11655.0	2479.0	21.26984126984127
NM_007300	BRCA1	11655.0	2479.0	21.26984126984127
NM_007297	BRCA1	11655.0	2450.0	21.02102102102102
NM_007299	BRCA1	11655.0	873.0	7.4903474903474905
NR_027676	BRCA1	11655.0	2466.0	21.158301158301157
NM_007298	BRCA1	11655.0	908.0	7.790647790647791
NM_001040002	MEOX1	8.0	2.0	25.0
NM_013999	MEOX1	8.0	3.0	37.5
NM_004527	MEOX1	8.0	3.0	37.5
NM_025237	SOST	5.0	5.0	100.0
NM_153006	NAGS	12.0	12.0	100.0
NR_028582	G6PC3	56.0	14.0	25.0
NR_028581	G6PC3	56.0	14.0	25.0
NM_138387	G6PC3	56.0	14.0	25.0
NM_001319945	G6PC3	56.0	14.0	25.0
NR_045058	UBTF	8.0	2.0	25.0
NM_001076683	UBTF	8.0	2.0	25.0
NM_001076684	UBTF	8.0	2.0	25.0
NM_014233	UBTF	8.0	2.0	25.0
NM_000342	SLC4A1	32.0	32.0	100.0
NM_002087	GRN	35.0	35.0	100.0
NM_000419	ITGA2B	24.0	24.0	100.0
NM_001466	FZD2	6.0	6.0	100.0
NM_001142605	EFTUD2	134.0	32.0	23.88059701492537
NM_001258354	EFTUD2	134.0	34.0	25.37313432835821
NM_004247	EFTUD2	134.0	34.0	25.37313432835821
NM_001258353	EFTUD2	134.0	34.0	25.37313432835821
NM_001258399	CCDC103	18.0	3.0	16.666666666666664
NM_001258397	CCDC103	18.0	3.0	16.666666666666664
NM_213607	CCDC103	18.0	3.0	16.666666666666664
NM_001258398	CCDC103	18.0	3.0	16.666666666666664
NM_001258396	CCDC103	18.0	3.0	16.666666666666664
NM_001258395	CCDC103	18.0	3.0	16.666666666666664
NM_002055	GFAP	306.0	106.0	34.64052287581699
NM_001131019	GFAP	306.0	100.0	32.6797385620915
NM_001242376	GFAP	306.0	100.0	32.6797385620915
NR_027774	PLEKHM1	6.0	2.0	33.33333333333333
NR_027782	PLEKHM1	6.0	2.0	33.33333333333333
NM_014798	PLEKHM1	6.0	2.0	33.33333333333333
NR_024559	MAPT	142.0	0.0	0.0
NM_001123066	MAPT	142.0	20.0	14.084507042253522
NM_016835	MAPT	142.0	20.0	14.084507042253522
NM_005910	MAPT	142.0	20.0	14.084507042253522
NM_001203252	MAPT	142.0	14.0	9.859154929577464
NM_001123067	MAPT	142.0	20.0	14.084507042253522
NM_001203251	MAPT	142.0	14.0	9.859154929577464
NM_016834	MAPT	142.0	20.0	14.084507042253522
NM_016841	MAPT	142.0	14.0	9.859154929577464
NR_024560	MAPT	142.0	0.0	0.0
NM_001193465	KANSL1	87.0	29.0	33.33333333333333
NM_015443	KANSL1	87.0	29.0	33.33333333333333
NM_001193466	KANSL1	87.0	29.0	33.33333333333333
NR_034172	KANSL1	87.0	0.0	0.0
NM_030753	WNT3	2.0	2.0	100.0
NM_001321133	GOSR2	16.0	3.0	18.75
NM_001321134	GOSR2	16.0	3.0	18.75
NM_004287	GOSR2	16.0	3.0	18.75
NM_054022	GOSR2	16.0	3.0	18.75
NM_001330252	GOSR2	16.0	2.0	12.5
NM_001012511	GOSR2	16.0	2.0	12.5
NM_001002841	MYL4	2.0	1.0	50.0
NM_002476	MYL4	2.0	1.0	50.0
NM_000212	ITGB3	22.0	22.0	100.0
NM_018129	PNPO	14.0	14.0	100.0
NM_002144	HOXB1	3.0	3.0	100.0
NM_001007228	SPOP	78.0	13.0	16.666666666666664
NM_001007229	SPOP	78.0	13.0	16.666666666666664
NM_001007227	SPOP	78.0	13.0	16.666666666666664
NM_001007230	SPOP	78.0	13.0	16.666666666666664
NM_003563	SPOP	78.0	13.0	16.666666666666664
NM_001007226	SPOP	78.0	13.0	16.666666666666664
NM_138281	DLX4	2.0	1.0	50.0
NM_001934	DLX4	2.0	1.0	50.0
NM_005220	DLX3	5.0	5.0	100.0
NM_002204	ITGA3	3.0	3.0	100.0
NM_000023	SGCA	115.0	44.0	38.26086956521739
NR_135553	SGCA	115.0	37.0	32.17391304347826
NM_001135697	SGCA	115.0	34.0	29.565217391304348
NM_000088	COL1A1	305.0	305.0	100.0
NM_022167	XYLT2	6.0	3.0	50.0
NR_110010	XYLT2	6.0	3.0	50.0
NR_038439	CACNA1G	257.0	0.0	0.0
NM_001256325	CACNA1G	257.0	8.0	3.11284046692607
NM_198377	CACNA1G	257.0	8.0	3.11284046692607
NM_198380	CACNA1G	257.0	8.0	3.11284046692607
NM_198378	CACNA1G	257.0	8.0	3.11284046692607
NM_001256334	CACNA1G	257.0	8.0	3.11284046692607
NR_046055	CACNA1G	257.0	8.0	3.11284046692607
NM_018896	CACNA1G	257.0	8.0	3.11284046692607
NM_198385	CACNA1G	257.0	8.0	3.11284046692607
NM_198384	CACNA1G	257.0	8.0	3.11284046692607
NM_001256333	CACNA1G	257.0	8.0	3.11284046692607
NR_046054	CACNA1G	257.0	8.0	3.11284046692607
NM_001256327	CACNA1G	257.0	8.0	3.11284046692607
NM_001256324	CACNA1G	257.0	8.0	3.11284046692607
NM_198386	CACNA1G	257.0	8.0	3.11284046692607
NR_046056	CACNA1G	257.0	8.0	3.11284046692607
NM_001256328	CACNA1G	257.0	8.0	3.11284046692607
NM_001256360	CACNA1G	257.0	8.0	3.11284046692607
NM_001256361	CACNA1G	257.0	7.0	2.7237354085603114
NM_001256359	CACNA1G	257.0	7.0	2.7237354085603114
NM_001256326	CACNA1G	257.0	7.0	2.7237354085603114
NM_001256330	CACNA1G	257.0	7.0	2.7237354085603114
NM_001256329	CACNA1G	257.0	7.0	2.7237354085603114
NM_001256331	CACNA1G	257.0	7.0	2.7237354085603114
NM_198396	CACNA1G	257.0	8.0	3.11284046692607
NM_198379	CACNA1G	257.0	8.0	3.11284046692607
NM_198387	CACNA1G	257.0	8.0	3.11284046692607
NM_198376	CACNA1G	257.0	8.0	3.11284046692607
NM_198383	CACNA1G	257.0	8.0	3.11284046692607
NM_198382	CACNA1G	257.0	8.0	3.11284046692607
NR_046057	CACNA1G	257.0	8.0	3.11284046692607
NM_198388	CACNA1G	257.0	8.0	3.11284046692607
NR_046058	CACNA1G	257.0	8.0	3.11284046692607
NM_001256332	CACNA1G	257.0	7.0	2.7237354085603114
NM_005450	NOG	19.0	19.0	100.0
NM_003647	DGKE	13.0	13.0	100.0
NM_001165927	MKS1	109.0	21.0	19.26605504587156
NM_001321268	MKS1	109.0	22.0	20.18348623853211
NM_001330397	MKS1	109.0	19.0	17.431192660550458
NM_001321269	MKS1	109.0	22.0	20.18348623853211
NM_017777	MKS1	109.0	25.0	22.93577981651376
NM_000250	MPO	9.0	9.0	100.0
NM_001305544	RNF43	6.0	2.0	33.33333333333333
NM_017763	RNF43	6.0	2.0	33.33333333333333
NM_001305545	RNF43	6.0	2.0	33.33333333333333
NM_031272	TEX14	6.0	2.0	33.33333333333333
NM_198393	TEX14	6.0	2.0	33.33333333333333
NM_001201457	TEX14	6.0	2.0	33.33333333333333
NM_058216	RAD51C	135.0	54.0	40.0
